,blueTops,btmp,btwr,btt,blueJngs,bjmp,bjwr,bjt,blueMids,bmmp,bmwr,bmt,blueBots,bbmp,bbwr,bbt,blueSups,bsmp,bswr,bst,redTops,rtmp,rtwr,rtt,redJngs,rjmp,rjwr,rjt,redMids,rmmp,rmwr,rmt,redBots,rbmp,rbwr,rbt,redSups,rsmp,rswr,rst,winner
96,Kennen,27379,49,295,Vi,5578,50,124,Vex,13452,51,337,Zeri,12767,54,339,Lux,19350,-1,-1,Jayce,63293,50,1875,XinZhao,15516,50,304,Diana,88902,52,324,Varus,11282,51,683,Morgana,18108,45,211,1
97,Camille,6261,54,129,Viego,2940,52,226,Lux,19350,-1,-1,Ezreal,101960,55,135,Shaco,1451391,-1,-1,Aatrox,105642,-1,-1,Zac,64082,-1,-1,Yasuo,653693,46,313,Sivir,56320,55,330,Rakan,68921,46,441,1
98,Gwen,223435,52,844,Nunu,24729,61,109,Akali,22828,-1,-1,Jhin,183096,52,246,Zyra,1188577,49,601,Trundle,1000,50,1159,Amumu,98567,52,292,Qiyana,23836,54,325,Lucian,178232,49,316,Sona,65705,-1,-1,0
99,Shen,608083,52,831,Rammus,797902,52,233,Camille,52859,-1,-1,Tristana,135967,51,341,Seraphine,1599,48,185,Ornn,158983,51,844,FiddleSticks,539,51,658,Malphite,779623,50,949,Xayah,8570,53,382,Lux,39806,44,228,1
100,Swain,2344865,51,955,RekSai,699878,-1,-1,Akshan,4413,50,173,Tristana,49084,49,332,Rell,55495,59,167,Sejuani,4418,50,466,Pantheon,53763,51,288,Anivia,1679577,53,150,Jhin,2357842,51,1074,Lulu,23396,52,481,1
101,Kayle,35546,49,1418,Volibear,10917,53,757,Sylas,20233,49,133,Vayne,162994,58,65,Zilean,341199,55,340,Swain,2344865,51,955,FiddleSticks,63727,56,224,Corki,95978,51,557,Jhin,915322,59,115,Zyra,185786,50,270,0
102,Yorick,1238369,50,128,Shyvana,159250,51,636,Cassiopeia,2127,53,853,Jhin,1075735,55,144,Teemo,23739,54,301,Swain,2344865,51,955,MasterYi,21467,50,204,Taliyah,34014,43,138,Ezreal,855607,54,208,Taric,13467,51,336,0
103,Swain,2344865,51,955,MonkeyKing,48998,53,412,Vex,36234,52,869,Kaisa,118180,51,449,Alistar,330026,56,237,Renekton,34110,52,426,Viego,28846,49,744,AurelionSol,752380,50,1084,Ashe,66737,50,387,Pyke,380903,52,515,0
104,Swain,2344865,51,955,FiddleSticks,898532,50,1118,Renekton,80951,50,691,Samira,493483,53,589,Nami,195271,45,163,Mordekaiser,307214,52,571,Volibear,13604,54,495,Heimerdinger,12055,46,288,Aphelios,38769,54,54,Ashe,2628,53,205,0
105,Swain,2344865,51,955,Viego,132562,49,755,Xerath,1474971,50,579,Jhin,452984,51,1441,Renata,21603,51,508,Riven,350197,50,1000,Nidalee,2259,58,83,Katarina,206330,59,87,Samira,19521,51,290,Lulu,159434,47,58,1
106,Irelia,91157,50,672,Kindred,3789,49,129,Viktor,20633,55,75,Vayne,122434,64,73,FiddleSticks,18039,52,138,Swain,2344865,51,955,Kayn,42286,52,315,Akali,48852,50,391,Sivir,103295,50,250,Braum,17751,50,791,1
107,Rammus,431789,53,221,Garen,336576,50,343,Vladimir,25917,56,240,Twitch,74945,50,624,Lulu,609085,51,685,Swain,2344865,51,955,Rengar,22247,57,114,Gangplank,24409,54,340,Ashe,697231,44,215,Soraka,156177,56,158,0
108,Swain,2344865,51,955,Amumu,128470,55,461,Kalista,68435,51,906,Lucian,9158,60,70,Nami,108033,52,106,Nasus,60832,51,670,Olaf,221499,51,654,Viego,230390,53,384,Caitlyn,99891,56,110,Maokai,20402,54,209,1
109,Swain,2344865,51,955,Graves,69189,53,221,Sylas,4280,54,209,Draven,13086,56,162,Janna,1215095,52,465,Ornn,7194,53,236,FiddleSticks,37404,50,286,Viktor,29278,57,113,Sivir,16133,54,244,Yuumi,110104,59,160,0
110,Swain,2344865,51,955,Warwick,51102,52,237,Quinn,536840,52,294,Tristana,21995,43,47,Yuumi,60714,47,129,Sett,1911740,51,1013,Volibear,8441,54,242,Azir,51008,50,78,Ezreal,285617,50,104,Nautilus,31074,50,207,1
111,Swain,2344865,51,955,MasterYi,86102,52,773,Kassadin,1221778,49,1084,Kalista,83980,49,486,Pyke,30235,52,313,Quinn,665955,54,569,Amumu,205395,52,752,Azir,410063,51,715,Sivir,51803,53,126,Morgana,255320,51,204,1
112,Swain,2344865,51,955,Warwick,20788,54,204,Viktor,8480,54,204,Draven,14704,53,117,Lulu,426074,52,390,Camille,7477,57,140,Lillia,9383,51,148,Xerath,362686,49,659,Lucian,12467,56,164,Thresh,73541,52,313,1
113,Pantheon,44258,52,612,Graves,194884,49,531,Kassadin,32256,-1,-1,Twitch,80166,53,263,Pyke,148,52,405,Swain,2344865,51,955,XinZhao,311532,49,609,Malzahar,781850,53,991,Nilah,4397,51,225,Nami,28071,42,36,0
114,Malphite,13535,52,249,Volibear,94664,49,74,Yasuo,1075818,53,192,Caitlyn,31676,55,334,Shaco,429207,52,601,Swain,2344865,51,955,Amumu,73473,51,244,Ziggs,644189,54,196,MissFortune,27125,54,274,Morgana,431618,55,262,0
115,Swain,2344865,51,955,Ekko,4793210,50,1163,Leblanc,300223,50,429,Ezreal,319612,49,196,Velkoz,412821,50,706,Gwen,573408,51,1114,Kayn,1724685,48,447,Sylas,6734,46,215,MissFortune,52519,50,307,Leona,54102,47,174,0
116,Swain,2344865,51,955,Graves,291301,50,1066,Akshan,16994,51,301,MissFortune,51341,51,515,Velkoz,917382,50,112,Shen,47145,50,200,Vi,30811,49,455,Yasuo,998097,57,245,Jhin,706126,51,608,Zilean,29786,51,243,1
117,Swain,2344865,51,955,Nasus,10726,56,50,Annie,33057,51,929,Nilah,11932,54,151,Seraphine,3969,52,275,Jax,6197,57,117,MasterYi,33736,56,113,Zoe,6466,57,113,Kaisa,15215,62,73,Janna,4656,59,85,0
118,Swain,2344865,51,955,Morgana,319422,51,1217,Zed,68055,50,368,Lucian,158176,51,225,Nami,38808,49,837,Garen,88169,55,352,Graves,314585,52,773,Qiyana,114713,49,486,Samira,10381,53,316,Rell,4978,48,298,1
119,Swain,2344865,51,955,Nidalee,140899,53,290,KogMaw,80278,55,379,Jhin,9790,52,568,Rell,4978,48,298,Zac,100025,50,175,Vi,11086,45,510,Zed,6024,49,43,Sivir,93374,53,372,Janna,855122,64,103,1
120,Zed,2618084,-1,-1,Skarner,20350,48,287,Malzahar,127540,51,256,Kaisa,99659,50,518,Brand,4660,49,972,Swain,2344865,51,955,Hecarim,62669,52,359,Sejuani,10734,52,697,Nilah,3591,50,747,Janna,22048,53,261,0
121,Darius,146772,53,376,Graves,37083,50,895,Syndra,37900,44,153,Caitlyn,22415,51,350,Zyra,63006,48,110,Swain,2344865,51,955,Kayn,33938,51,566,Akshan,295379,50,611,Jhin,70445,51,735,Karma,9617,51,378,0
122,JarvanIV,2164,56,70,Rumble,172686,49,417,Yone,1042,47,262,Nilah,9933,58,57,Nami,1555715,52,427,Swain,2344865,51,955,Kindred,18337,49,35,Ahri,68291,49,113,Lucian,243692,51,677,Sona,61705,48,25,1
123,Akali,94294,54,137,LeeSin,883677,50,505,Malzahar,103085,52,261,Twitch,1349918,51,989,Velkoz,137863,55,359,Swain,2344865,51,955,Trundle,181023,53,730,Yasuo,1724785,51,1104,Ezreal,82843,50,669,Yuumi,464095,53,498,1
124,Swain,2344865,51,955,LeeSin,2744,61,94,Yone,1223426,51,398,Jinx,13787,50,247,Nami,4093503,50,984,Urgot,658841,51,1001,Udyr,1953908,49,387,Galio,7674,55,197,Sivir,32712,63,43,Senna,53288,50,177,0
125,Fiora,49620,52,620,MonkeyKing,22352,49,293,Ahri,9742,49,68,Jhin,47020,52,768,Lulu,427869,51,445,Swain,2344865,51,955,Zed,84805,51,380,Rengar,1876710,51,714,Kaisa,74791,49,619,Soraka,225565,53,778,0
126,Swain,2344865,51,955,Zac,484487,47,250,Zilean,814724,52,279,Sivir,348106,52,583,Pyke,19142,49,574,Darius,36184,58,255,MonkeyKing,24042,54,207,Tristana,44432,48,203,Seraphine,16993,54,360,Thresh,216923,49,245,0
127,Swain,2344865,51,955,Sion,237782,51,482,Kayle,15260,51,289,Aphelios,13318,52,107,Nautilus,3105,64,107,Kennen,3242,58,73,Diana,60769,51,172,Yasuo,66961,42,57,Vayne,174963,52,279,Thresh,441539,50,12,0
128,Swain,2344865,51,955,LeeSin,125872,50,647,Fizz,7787,50,1318,Draven,73875,53,144,Janna,5635,51,564,Garen,227961,53,263,FiddleSticks,2053453,52,547,Varus,111168,50,1115,MissFortune,305145,49,405,Pyke,141630,52,510,0
129,Swain,2344865,51,955,Ekko,795995,51,772,Riven,3740,57,149,Kindred,31468,50,416,Sona,60328,60,151,Karthus,12750,56,115,Graves,5277,52,209,Diana,421858,49,529,Jhin,119543,50,141,Yuumi,1492,50,273,1
130,Ornn,491105,51,673,Volibear,305997,53,827,Lux,169279,50,1169,Sivir,19873,56,174,Senna,96602,54,437,Swain,2344865,51,955,Zac,18770,50,454,Jhin,259597,49,1463,Ezreal,100272,51,1089,Morgana,1068513,51,980,0
131,Swain,2344865,51,955,Kayn,5766,52,543,TwistedFate,350976,53,415,Nilah,16872,61,54,Renata,13909,40,89,Garen,990488,49,575,Shaco,139570,52,31,Irelia,136711,52,424,Kaisa,216122,50,819,Senna,72189,57,214,1
132,Vladimir,933391,51,955,Hecarim,579428,52,472,Zoe,891816,54,418,Kaisa,105192,50,1261,Senna,85796,52,455,Camille,51908,53,476,FiddleSticks,14063,77,87,Akshan,36846,51,445,Twitch,61437,58,138,Nidalee,2206187,50,801,1
133,Annie,118090,55,160,Viego,37380,52,618,Warwick,330759,54,609,Twitch,27106,51,934,Thresh,155799,51,413,Swain,2344865,51,955,LeeSin,2287,49,364,Pantheon,42564,51,592,Caitlyn,75096,52,181,Nidalee,2206187,50,801,0
134,Mordekaiser,4770,57,136,Shaco,234300,55,192,Yasuo,4416837,49,207,Sivir,45643,51,391,Nami,687947,53,294,Swain,2344865,51,955,Kayn,461624,54,194,Taliyah,100486,49,300,Ashe,81223,50,858,Sona,2746621,51,533,1
135,Ornn,83101,71,17,Diana,20222,60,70,Anivia,201248,50,182,Jinx,120547,49,661,Zilean,11386,51,45,Swain,2344865,51,955,Amumu,38341,55,114,Yasuo,9311,31,13,Twitch,3533,63,48,Lulu,269044,66,29,1
136,Swain,2344865,51,955,Udyr,41190,49,248,TwistedFate,54891,52,311,Samira,34841,50,945,MissFortune,6489,50,784,Pantheon,331066,53,802,Viego,25245,49,211,Ahri,20065,55,115,Sivir,25614,53,628,Nautilus,32706,54,63,1
137,Swain,2344865,51,955,Ivern,1202,52,174,Cassiopeia,47850,54,85,Jhin,397909,51,1350,Maokai,56786,56,302,Darius,595331,50,163,Ekko,102683,47,398,Kayle,317062,52,397,Sivir,8252,51,424,Braum,1472882,48,244,0
138,Renekton,159281,51,632,Warwick,1336440,51,1608,Swain,2344865,51,955,Draven,27154,50,1318,Alistar,15828,53,159,Darius,323715,50,722,Nidalee,40624,51,1123,Akali,61318,55,51,Caitlyn,66559,51,690,Blitzcrank,16808,51,51,0
139,Swain,2344865,51,955,Graves,43580,54,94,Varus,34246,47,606,Sivir,62593,51,247,TahmKench,43368,53,316,Trundle,274837,50,496,Belveth,1837,51,566,Lux,143,55,116,Lucian,319407,66,85,Alistar,15828,53,159,1
140,Garen,429142,61,161,Diana,15965,51,470,Yasuo,231859,51,976,Caitlyn,29481,48,214,Brand,74087,48,141,Swain,2344865,51,955,Nocturne,18844,52,396,Vladimir,66669,51,47,Ashe,248345,52,231,Yuumi,24790,56,196,1
141,Swain,2344865,51,955,Pantheon,110456,56,239,Syndra,448733,47,225,Ashe,73605,51,247,Karma,57105,51,580,Akali,26660,55,324,LeeSin,15283,50,314,Vladimir,133494,53,506,Draven,572022,52,585,Zilean,2863,52,834,0
142,Gnar,159514,50,1164,Elise,3294,55,202,Syndra,10117,39,88,Jhin,286103,54,592,Karma,53156,48,232,Yone,67615,52,1180,Evelynn,2891,51,955,MasterYi,11125,51,644,Aphelios,106443,51,816,MissFortune,379,48,528,1
143,Olaf,16934,55,786,Kayn,383535,61,66,Vex,8212,56,181,Draven,470909,50,1033,Zyra,1483838,51,360,Swain,2344865,51,955,Diana,187864,52,801,Katarina,25640,49,475,Zeri,111237,49,1463,Senna,6230,48,528,1
144,Swain,2344865,51,955,Pantheon,126217,52,91,Ziggs,1528735,53,583,Draven,11219,46,133,Nami,9188,50,461,Akali,4411,58,114,Vi,84740,38,34,Irelia,442315,53,456,Sivir,9184,57,106,Senna,5396,54,52,0
145,Swain,2344865,51,955,Kayn,377220,52,164,Ryze,164167,49,403,Kaisa,184731,51,243,Yuumi,24790,56,196,Sylas,516012,51,635,MasterYi,45846,54,316,Kled,236587,50,389,MissFortune,105686,53,524,Zyra,237464,50,436,0
146,Renekton,252096,49,311,Amumu,9680,50,711,Sylas,72085,54,495,Zeri,8355,48,464,Lulu,4805,52,1163,Swain,2344865,51,955,Udyr,21210,49,71,Ahri,354603,51,642,Jinx,31933,57,67,Leona,58278,49,250,0
147,Gragas,12137,49,113,MonkeyKing,35035,51,325,Ahri,120399,52,721,Jinx,31933,57,67,Xerath,154066,49,250,Kayle,5093,51,955,Zac,50230,57,122,Syndra,70293,48,54,Caitlyn,151158,50,292,Senna,150226,53,347,1
148,Tryndamere,427983,52,255,Diana,10291,59,138,Ahri,120399,52,721,MissFortune,242389,56,337,Bard,180827,53,85,Swain,2344865,51,955,Zed,187227,50,511,Lux,64129,71,58,Kaisa,295052,47,231,Pyke,48321,50,217,1
149,Swain,2344865,51,955,Warwick,2307086,50,1130,Kassadin,46737,52,602,Samira,67004,51,267,Sona,9401,51,739,Sett,1219,70,125,Udyr,45834,52,423,Sylas,10288,49,133,Zeri,28123,52,624,Ornn,3726,51,737,1
150,Swain,2344865,51,955,Trundle,18690,54,348,Viktor,64183,55,433,MissFortune,147181,54,63,Blitzcrank,11574,49,282,DrMundo,12997,47,179,Graves,84518,52,557,Kassadin,74455,49,591,Nilah,13465,50,498,Nami,353389,55,342,1
151,Swain,2344865,51,955,Yone,19322,57,42,Sylas,59114,59,81,Ezreal,68906,48,154,Yuumi,310239,53,597,Garen,113691,53,272,Zac,9615,52,223,Veigar,5530,53,272,Lucian,219131,49,298,Nami,90841,53,227,0
152,Swain,2344865,51,955,Rengar,475167,53,806,Syndra,69985,52,837,Kaisa,26815,51,594,Seraphine,99584,49,1125,Pantheon,166980,50,513,Diana,17569,47,131,Ahri,416607,51,790,Vayne,32366,53,149,Leona,436785,50,480,1
153,Darius,714384,52,216,Shaco,139570,52,31,Sylas,33011,57,180,Draven,38833,52,183,Nami,7481,52,718,Swain,2344865,51,955,Belveth,9476,47,131,Vladimir,7137,53,149,Twitch,140548,55,80,Lulu,154904,51,1081,1
154,Swain,2344865,51,955,Kayn,648250,51,485,Vladimir,20353,55,397,Caitlyn,126523,51,81,Xerath,1501216,51,615,Ornn,65024,55,385,Udyr,108429,50,894,Zed,1131853,54,151,Draven,169076,52,228,Amumu,56479,64,108,0
155,Swain,2344865,51,955,Volibear,104441,51,485,Yone,27951,55,397,Twitch,38233,50,799,Pantheon,5640,50,145,Vladimir,950,59,256,Rengar,303208,54,193,Viktor,90247,50,792,Draven,557730,51,1216,Senna,72189,57,214,0
156,Olaf,3819,57,72,Evelynn,89580,49,749,Lissandra,52272,57,81,Ashe,34675,49,542,Blitzcrank,56421,55,102,Swain,2344865,51,955,Talon,443,50,201,Lux,396465,51,375,Varus,64851,-1,-1,Leona,25174,49,265,1
157,Swain,2344865,51,955,Trundle,239999,49,1538,Zed,76382,56,179,MissFortune,107170,50,1009,Nami,115217,57,68,Ornn,24282,53,422,Diana,4331,53,327,Vladimir,479103,44,324,Jhin,131968,52,511,Lux,22672,48,235,1
158,Swain,2344865,51,955,Pantheon,166980,50,513,Qiyana,151387,52,917,Sivir,113786,50,615,Yuumi,32636,58,170,Sett,16865,-1,-1,Khazix,501568,51,568,Kassadin,21544,52,268,Aphelios,24031,56,27,Nunu,4315,58,45,1
159,Swain,2344865,51,955,FiddleSticks,245040,51,955,Yone,72454,51,957,Ezreal,91045,52,506,Nami,3890030,49,781,Sylas,5290,54,385,Zac,223376,52,410,Zed,76382,56,179,Jhin,56331,54,160,Seraphine,310435,50,151,0
160,Swain,2344865,51,955,Khazix,231313,51,320,Diana,327693,52,413,Ezreal,4261,55,177,Orianna,2619,54,468,Yone,896101,51,1150,Warwick,32757,54,417,Jayce,2113607,50,580,Draven,94371,50,328,Zyra,40577,49,793,1
161,Swain,2344865,51,955,Graves,72169,51,289,Ahri,4804,51,581,Xayah,139,52,850,Pyke,16131,51,414,Darius,875908,53,460,Taliyah,408107,51,400,Zed,106066,50,328,Jhin,82018,51,2096,Ashe,129422,52,1168,0
162,Sett,172550,55,341,Graves,158587,53,229,Tryndamere,25406,46,188,MissFortune,14771,57,318,Yuumi,20032,51,1459,Swain,2344865,51,955,RekSai,7184,50,248,Syndra,50108,50,204,Ashe,350276,52,399,Ziggs,173905,51,274,1
163,Renekton,77860,51,1657,Diana,327693,52,413,Anivia,373223,53,547,Sivir,5880,56,150,Janna,373337,46,69,Swain,2344865,51,955,Viego,84376,50,131,Ahri,11502,52,90,Zeri,129664,50,183,Pyke,360803,55,561,0
164,Swain,2344865,51,955,Udyr,45834,52,423,Lissandra,213507,51,946,Sivir,37948,52,457,TahmKench,43368,53,316,Camille,134345,47,179,Volibear,161022,52,389,Diana,1759513,52,382,Caitlyn,158602,52,365,Nami,353389,55,342,0
165,Mordekaiser,27499,50,1256,Hecarim,259561,-1,-1,TwistedFate,350976,53,415,Sivir,32885,49,342,Sona,1052848,50,303,Swain,2344865,51,955,Warwick,2520121,50,647,Zed,150340,50,1101,Jinx,638190,47,460,Pyke,11099,51,203,0
166,Vladimir,57696,50,758,Shyvana,52869,51,485,Ivern,137125,51,342,Zeri,19808,52,612,Sona,189492,54,300,Swain,2344865,51,955,Diana,561193,52,782,Yone,15722,52,792,Varus,1348778,50,618,Amumu,45971,52,465,0
167,Olaf,130962,55,300,Volibear,42800,50,621,Viktor,51590,51,1236,Samira,71162,51,638,Nautilus,6213,53,272,Karthus,1161,51,423,Poppy,18594,48,381,Swain,2344865,51,955,Vayne,95656,52,832,Pyke,4815,50,376,1
168,Renekton,229295,49,723,Pantheon,47117,53,112,Ahri,44654,51,1236,Tristana,372500,50,1207,Heimerdinger,3406,52,349,Akshan,89933,51,423,Lillia,12276,50,621,Swain,2344865,51,955,Samira,132693,52,832,Amumu,5704,52,525,1
169,Yone,619163,49,365,Kindred,46229,52,306,Karthus,3529,54,281,Twitch,13413,51,423,Yuumi,26470,54,212,Yasuo,1058,50,519,Kayn,927950,50,506,Kennen,24411,50,629,Swain,2344865,51,955,Senna,921805,50,1456,1
170,Riven,56368,48,365,Kayn,61422,51,770,Swain,2344865,51,955,Caitlyn,74783,53,377,Lux,36919,52,549,Renekton,289456,49,586,Vi,180401,51,883,Orianna,50548,49,521,Zeri,19750,51,510,Yuumi,20819,50,327,1
171,Riven,394556,53,539,Volibear,82922,-1,-1,Yone,9326,53,589,Kaisa,170991,52,662,Gragas,772104,51,251,Swain,2344865,51,955,Evelynn,5150,50,410,Fizz,379383,57,291,Sivir,19668,51,1320,Morgana,9501,52,361,1
172,Swain,2344865,51,955,JarvanIV,59757,50,311,Diana,189391,56,93,Ashe,8794,54,162,Senna,74980,51,306,Garen,240648,48,326,Mordekaiser,2043,50,1003,Yone,47451,59,204,Samira,21030,50,624,Amumu,6103,51,464,0
173,Swain,2344865,51,955,Pantheon,1852,50,117,Viktor,156087,51,800,Draven,1399305,54,449,Taric,30458,63,93,Garen,4120,51,177,Diana,12887,53,166,Xerath,11465,51,2136,MissFortune,122066,47,376,Ashe,89345,52,132,1
174,Yone,77252,54,187,Diana,104656,62,250,Ahri,1637596,52,239,Ashe,8794,54,162,Lux,1007658,55,266,Swain,2344865,51,955,Amumu,102517,54,190,Akshan,29479,55,279,MissFortune,122066,47,376,Senna,9007,50,365,1
175,Urgot,1002413,51,191,Swain,2344865,51,955,Yone,131772,48,129,Twitch,40294,52,830,Shaco,762879,50,376,Darius,82029,51,160,Shyvana,915,52,61,Irelia,595187,52,1073,MissFortune,122066,47,376,Zyra,204919,49,803,0
176,Irelia,886933,53,146,Rammus,83635,50,346,Lissandra,540181,57,40,Sivir,84092,50,208,Morgana,215641,52,777,Swain,2344865,51,955,Kayn,13682,60,250,Vladimir,172444,50,161,Draven,246443,50,658,Lulu,7483,53,417,0
177,Pantheon,59053,53,740,Rengar,380299,50,550,Ekko,1691788,49,399,Twitch,46301,49,831,Yuumi,48933,53,302,Swain,2344865,51,955,Belveth,304651,-1,-1,Renekton,1717,52,327,Samira,76161,50,1599,Morgana,89724,50,518,0
178,Lucian,6411,51,68,Warwick,1620911,52,622,Ahri,1311108,47,155,Varus,21862,47,161,Thresh,10168,47,232,Illaoi,1272891,51,855,Elise,2192912,46,69,Swain,2344865,51,955,Ashe,148334,43,384,Zilean,44317,55,359,0
179,Sett,93001,52,181,Lillia,330334,57,244,Kassadin,36980,52,227,Ashe,847035,50,590,Seraphine,41570,50,581,Swain,2344865,51,955,Khazix,8618,50,279,Sylas,113504,51,1057,Lucian,473298,50,545,Nami,51832,52,465,0
180,Singed,785095,54,428,Belveth,147808,49,1538,Viktor,71945,56,151,Twitch,664432,52,248,Maokai,103297,52,396,Swain,2344865,51,955,Lillia,330334,57,244,Zed,17411,52,227,MissFortune,19038,53,184,Soraka,26149,49,600,1
181,Swain,2344865,51,955,FiddleSticks,206509,56,598,TwistedFate,341469,52,353,Draven,121425,50,217,Leona,244317,50,228,Vladimir,58557,52,106,Evelynn,23698,55,320,Akshan,199143,50,1166,Kalista,335882,54,94,Blitzcrank,51852,52,454,1
182,Illaoi,1323044,50,222,Diana,66582,49,269,Yasuo,166932,51,335,Kalista,1614358,54,205,Taric,5324,52,453,Swain,2344865,51,955,Trundle,863,50,217,Garen,684265,51,618,Twitch,67994,52,347,Lulu,13274,54,620,0
183,Garen,19351,52,207,Kayn,257606,52,298,Viktor,99000,49,685,Jinx,127773,49,679,Veigar,12380,52,561,Swain,2344865,51,955,Trundle,103733,54,358,Cassiopeia,345526,58,130,Ezreal,46636,52,745,Xerath,558345,52,323,0
184,Swain,2344865,51,955,MonkeyKing,5931,53,401,Ekko,4793210,50,1163,Jhin,304407,46,140,Ashe,17255,54,323,Sion,114557,51,895,Warwick,198758,53,991,Lux,109952,51,479,Caitlyn,286743,49,556,Zyra,456940,50,568,0
185,Swain,2344865,51,955,MasterYi,42829,52,887,Ahri,194923,49,184,Caitlyn,15365,54,417,Nautilus,22340,50,642,Heimerdinger,1907757,50,971,Diana,10508,55,161,Gangplank,80063,50,504,Kalista,42987,54,147,Pyke,1419330,52,841,0
186,Swain,2344865,51,955,Ekko,139686,50,1145,Yasuo,203328,49,1143,Caitlyn,113274,56,291,Alistar,10037,49,273,Sion,209861,49,236,Trundle,107946,51,720,Vladimir,64046,59,196,Xayah,135696,52,350,Pantheon,29204,51,406,1
187,Swain,2344865,51,955,Rengar,1427484,50,839,Azir,355469,51,638,Ashe,57155,49,1118,Zilean,11077,55,366,Irelia,1555647,51,961,Graves,21550,58,101,Lux,179778,50,886,Ezreal,74821,49,310,Taric,84152,48,330,1
188,Darius,338423,53,935,Shaco,233776,51,789,Akali,299608,53,567,Ashe,119435,51,394,Pyke,503898,50,799,Swain,2344865,51,955,Zed,162119,52,234,Vladimir,25586,50,105,Lulu,9374,51,599,KogMaw,18057,48,393,0
189,Mordekaiser,46756,-1,-1,Elise,154406,27,11,Gragas,11689,52,716,Twitch,460277,52,335,Lulu,1826987,51,536,Swain,2344865,51,955,Talon,2072,57,229,Malzahar,23497,60,42,Kaisa,64164,63,16,Yasuo,44180,59,59,0
190,Swain,2344865,51,955,Zac,34759,51,796,Malzahar,240895,50,647,Kaisa,65905,52,506,Blitzcrank,270569,51,501,Fiora,32363,54,357,Viego,9021,56,211,Annie,274,51,148,Soraka,272,55,131,Seraphine,210308,48,307,1
191,Swain,2344865,51,955,Kayn,11057,49,225,Yasuo,53977,52,270,Sivir,52629,51,459,Maokai,3448,54,197,Darius,692781,50,770,Elise,463942,-1,-1,Viktor,1250036,51,579,Samira,101250,50,324,Amumu,1802,60,141,1
192,Swain,2344865,51,955,Kayn,179993,51,717,Yasuo,26987,50,129,Varus,4317,48,121,Sona,27444,61,97,Tryndamere,41966,59,66,Hecarim,278569,54,221,Diana,155881,51,1286,Kaisa,138832,62,218,Senna,13680,62,137,1
193,Swain,2344865,51,955,Shaco,314875,57,210,Varus,523451,51,1943,Ezreal,329940,51,1212,Brand,121371,55,228,Vladimir,56535,50,725,Nunu,45441,54,257,Zilean,33980,47,197,Vayne,218263,55,191,Blitzcrank,251609,46,418,0
194,Urgot,237187,54,432,Shyvana,103579,51,205,Malzahar,10000,52,31,Zeri,39563,48,365,Karma,31854,49,229,Swain,2344865,51,955,Shaco,314875,57,210,Akali,30824,49,445,Kaisa,137180,51,510,Sona,203186,49,687,1
195,Swain,2344865,51,955,MasterYi,1495832,49,229,Zeri,39563,48,365,Kalista,10625,53,272,Sylas,2486,52,263,Illaoi,103856,62,164,Karthus,18396,-1,-1,Viktor,56569,52,311,Sivir,166527,56,238,Pantheon,24851,52,361,0
196,Quinn,106266,62,135,Graves,291301,50,1066,Sylas,26252,53,421,Zeri,16955,53,399,Janna,14772,60,247,Swain,2344865,51,955,Khazix,103875,51,341,Akshan,166808,51,796,Kalista,8299,53,720,Yuumi,5487,51,462,0
197,Gwen,92673,52,256,Qiyana,18108,50,141,Lillia,91044,55,189,Vayne,397722,49,83,Lulu,314502,63,108,Vladimir,933391,51,955,Elise,842840,48,346,Akali,223966,50,738,Lucian,36855,54,289,Nami,524915,53,273,1
198,Swain,2344865,51,955,XinZhao,14321,51,97,Kayle,19075,49,432,MissFortune,22180,48,482,Yuumi,250418,53,402,Mordekaiser,145295,51,700,Kayn,52759,50,839,Varus,523451,51,1943,Ezreal,185268,50,532,Sona,28098,50,1209,0
199,Warwick,19124,54,306,Zac,506422,54,242,Diana,685352,53,432,Jhin,21201,55,308,Teemo,213284,50,625,Swain,2344865,51,955,Belveth,27186,51,608,Mordekaiser,71689,49,494,Seraphine,26749,51,209,Ashe,14254,50,168,0
200,Yorick,323346,48,288,LeeSin,286917,47,277,Ekko,2403532,51,500,Tristana,139105,49,124,Blitzcrank,30624,61,69,Tryndamere,52458,49,728,MasterYi,24818,58,81,Ahri,75199,54,254,Zeri,64327,50,443,Leona,10260,48,106,0
201,Gangplank,179504,50,671,LeeSin,286917,47,277,Ekko,112862,48,528,Sivir,62156,54,257,Soraka,23783,52,366,Gragas,22275,54,571,Viego,15482,52,216,Anivia,1103635,50,1046,MissFortune,2124,52,162,Amumu,16947,52,629,1
202,LeeSin,198852,47,450,MonkeyKing,104499,47,277,Vex,91686,54,156,Xayah,89579,48,495,Amumu,16947,52,629,Renekton,310229,52,580,Lillia,73503,50,1395,Irelia,595187,52,1073,Kaisa,287711,56,204,Nautilus,6046,-1,-1,0
203,Yorick,116407,54,374,MonkeyKing,104499,47,277,AurelionSol,945023,50,1315,Veigar,14971,46,218,Pyke,20412,48,407,Renekton,310229,52,580,Udyr,650552,54,236,Fizz,12352,54,156,Caitlyn,23963,50,701,Soraka,365534,50,601,1
204,Garen,104012,51,307,MonkeyKing,104499,47,277,Viktor,37123,52,346,Sivir,18869,85,13,Braum,5565,45,276,Kled,365035,42,36,Evelynn,7028,69,49,Syndra,268033,52,62,Kaisa,95127,52,166,Alistar,22314,49,82,1
